AuthorId,RecipeId,Time,HighCalories,LowFat,HighFiber
1157454C,94052,899,0.0,0,0
2002161877C,195593,11100,0.0,0,0
762602E,150384,1801,1.0,0,1
1803340263D,271802,4199,1.0,0,1
2000324201C,115731,7798,1.0,0,0
1802854058E,68955,1199,1.0,0,0
2378277C,29935,4499,1.0,0,0
2001561625C,178590,19199,1.0,1,0
2002251972E,49836,600,0.0,1,0
1730072D,263071,299,0.0,0,1
611113C,143977,2701,1.0,1,0
1658473A,277420,3601,1.0,1,1
2000954336D,470769,4500,0.0,0,0
2001929843B,119753,10799,1.0,1,0
1341637B,140050,4499,0.0,0,1
1149581D,26865,1201,0.0,0,1
4353582D,419529,1800,0.0,0,0
1394050B,358773,1199,1.0,1,0
2002027797C,261650,2700,1.0,0,0
234513E,41541,2100,1.0,1,0
1800323762D,57629,13500,1.0,1,0
2002503988A,52799,3599,0.0,0,0
2215434B,422798,5100,1.0,0,1
351712A,51757,598,0.0,1,0
1681273A,46798,1799,1.0,1,1
2001306521A,65965,3899,0.0,0,0
370515A,92072,4499,1.0,0,1
474780E,73166,23401,1.0,0,0
1149581D,133526,1499,0.0,1,0
30791B,68999,600,1.0,0,0
1734327D,203814,7200,0.0,0,1
330081A,146728,7199,0.0,0,1
476152A,136312,2399,0.0,0,0
4203D,307716,2099,0.0,0,1
167416C,43408,2099,1.0,0,0
1321995A,27208,1799,1.0,0,0
2104420B,138590,1499,0.0,0,0
1985839B,32614,4799,1.0,0,0
2002737091D,10958,1799,1.0,0,0
751444B,266163,3299,0.0,0,1
571024A,28148,14701,1.0,0,1
104795C,400769,4499,0.0,0,1
732788A,127471,2400,1.0,0,1
1896808A,57025,3900,0.0,0,1
2001423202A,38755,2100,1.0,0,0
1857266B,328828,3000,0.0,0,0
367019C,201513,4201,1.0,1,1
2001980524C,463970,2701,0.0,0,0
1749627E,53996,299,1.0,0,0
12954423C,105141,2100,0.0,0,1
1645840E,16702,900,1.0,0,0
598149B,22329,598,1.0,1,0
1646625B,135740,900,0.0,1,1
100039D,24728,2999,0.0,0,0
2236423C,69407,3598,1.0,0,0
73922E,391917,2699,0.0,1,1
891885A,152047,299,0.0,0,1
403342E,114264,300,1.0,0,0
1682213E,90674,600,0.0,0,0
2002048331A,54670,11697,0.0,0,1
1575323D,9326,1799,1.0,0,0
408968A,111885,1500,0.0,0,0
1414848D,84474,2398,1.0,0,0
1393004E,191009,2099,0.0,0,0
860760C,25198,1498,0.0,0,1
2002870606B,336380,3898,1.0,1,0
818125A,296569,2100,0.0,0,1
87519B,100766,4200,0.0,1,1
27312C,31349,4799,0.0,0,1
161441E,203964,4200,0.0,0,0
476152A,9391,3300,1.0,1,0
2002403693E,279296,5400,0.0,0,1
1831783E,161430,3599,0.0,0,1
728352B,69650,1800,0.0,0,0
2001563889B,148918,1681,0.0,0,0
150896A,63892,2701,1.0,0,1
706555A,66065,6301,0.0,1,1
1800176478E,369604,12600,0.0,0,1
2000259400A,37139,301,0.0,0,0
2001622630D,132263,2400,0.0,0,0
407283C,63875,3000,0.0,0,0
1928456B,115100,4500,0.0,0,0
1802448025D,32614,4798,0.0,0,1
2001791882C,109267,3600,0.0,0,1
26942B,54942,1800,1.0,0,0
198741B,60504,3601,0.0,1,1
1559098A,27520,901,1.0,0,0
976319D,192860,1799,0.0,0,0
615172A,494078,1800,1.0,0,1
2000371872C,442187,2699,0.0,1,0
356867D,370300,3899,0.0,0,0
2002040356A,22211,1798,0.0,0,1
18063A,124142,2400,0.0,0,0
2000447332E,32735,2399,0.0,0,1
488773C,210676,7800,0.0,0,0
2000812212A,16043,1199,0.0,1,0
920368D,85466,781,0.0,1,0
1930181E,277181,1199,1.0,0,0
242950D,69931,4799,0.0,0,0
2427038E,486199,1798,0.0,0,0
1690205A,53474,1498,0.0,1,0
550646E,393839,5100,0.0,1,0
2002376895D,87259,1499,1.0,0,0
1707089D,17300,3601,1.0,0,0
729925A,164706,1320,1.0,0,0
2001702736A,49125,299,1.0,0,0
424680D,165969,1499,0.0,0,1
317761C,361100,601,1.0,0,0
624718E,48241,1798,0.0,0,0
1800119997A,283524,299,0.0,0,0
2373895B,147335,1500,1.0,0,0
1509374A,15710,2698,1.0,0,1
456158E,500090,2399,0.0,0,0
2001340235A,177017,4201,1.0,1,1
30586D,26036,4499,0.0,0,1
1316717E,44126,2699,0.0,0,0
2058518B,473133,900,1.0,0,1
2002001256C,66566,3600,1.0,0,0
885711E,62856,1498,1.0,0,1
1593230B,276918,3600,1.0,1,0
1576586B,129066,2400,0.0,1,1
847749B,20731,1499,1.0,0,0
2001092253B,407949,3600,0.0,0,0
188940B,196112,899,0.0,1,0
1925654E,35813,2099,1.0,0,0
641240C,187367,4199,0.0,0,0
613093B,222532,599,0.0,1,0
2818778E,472334,15299,0.0,0,0
1420894A,214303,2699,0.0,0,1
167082A,45265,300,0.0,0,1
273536B,121393,900,0.0,0,0
2001961001B,235909,4200,1.0,0,1
1801537445B,142146,2398,0.0,1,1
2002150976E,373016,600,1.0,0,0
751444B,304648,3599,1.0,0,0
1800285711C,135341,2100,0.0,0,0
1443918D,365510,3601,1.0,1,1
142868C,95031,2100,0.0,0,0
918480E,59780,6601,1.0,0,0
2406853D,181406,4199,0.0,1,0
360630E,236658,22800,0.0,0,0
431543E,34155,2998,1.0,0,0
88567D,21304,2098,0.0,1,0
2549427D,111202,901,1.0,0,1
1838847E,273269,4797,1.0,1,1
457039B,236522,5399,0.0,0,0
2286103A,52366,1799,0.0,0,0
2001628223C,38238,1498,1.0,1,0
2002089946A,30469,2100,0.0,0,0
1593230B,361213,2100,0.0,1,1
2001077557D,218378,301,0.0,0,0
2277685E,15262,3899,1.0,0,1
1341194A,95532,3599,0.0,0,1
454594A,8531,898,1.0,0,1
907114B,189441,3299,0.0,1,1
2715785B,165866,1798,0.0,0,1
2000270174B,44133,600,1.0,0,0
2001493791C,128900,8398,0.0,1,1
948936E,225770,4500,0.0,0,1
2000268111A,56191,8099,0.0,0,0
2001268532B,410505,900,0.0,0,1
2122382C,5343,599,1.0,1,1
754183D,288320,1799,0.0,1,0
1059475B,67764,901,0.0,0,1
546022E,107997,1198,0.0,0,1
1203184D,113015,3299,1.0,0,0
2751758A,20007,2401,1.0,1,1
11690837A,431756,1499,1.0,0,0
596377E,173878,2101,0.0,0,0
51011A,11115,300,1.0,0,0
528024E,52633,3598,1.0,1,0
2001662427B,73440,1799,1.0,0,0
2000199040C,134453,900,1.0,0,0
2001313783E,330553,2100,1.0,0,0
2001303184B,292320,298,1.0,1,0
763594C,259806,900,1.0,0,0
2002718925B,260712,29701,1.0,0,0
2002449559C,24687,5399,1.0,0,1
2002795422D,100807,598,1.0,0,1
114287B,52529,1198,1.0,0,0
1273282D,32204,4801,0.0,0,0
532128B,76003,1802,1.0,0,1
1068859A,61726,600,1.0,0,0
242006C,93368,14998,0.0,0,0
1509497C,50737,8098,1.0,0,1
2002463604E,18020,4079,1.0,0,0
1802722495E,294620,1798,1.0,0,0
43579579C,47538,238,1.0,0,0
148286A,10889,357,1.0,0,0
2002482441E,84886,4799,0.0,0,1
2000346684E,490011,599,0.0,0,1
2002217321C,43143,299,1.0,0,0
2001965232D,22231,1200,1.0,0,0
2002248956C,98017,1799,0.0,1,1
1453805B,412565,2100,0.0,0,0
250427A,283363,900,0.0,0,1
1801895705C,82437,3599,0.0,1,0
2002239387E,19135,2400,0.0,1,1
1829123C,175054,2398,0.0,0,1
2002411426D,69850,0,0.0,0,0
1414459C,137744,8101,1.0,1,0
611106A,18914,3598,0.0,0,0
1800038737E,232433,17100,0.0,0,1
445902C,160379,30601,1.0,0,0
2038208D,455374,1381,1.0,0,1
490143C,116436,3302,1.0,0,1
1469642A,72409,3000,0.0,1,1
2717393B,81284,10798,0.0,0,0
643896E,10457,3599,0.0,0,0
60250D,6934,1019,1.0,0,1
2000827979A,308909,4499,0.0,0,1
2000450103C,43332,4198,0.0,0,1
2000852026E,110727,1499,1.0,0,0
2002591892A,35450,3599,1.0,1,1
2175627A,63706,2400,0.0,0,0
1939728B,31128,2701,1.0,1,1
2000168632D,34562,601,1.0,0,1
2239844D,165539,901,0.0,0,0
1556771D,362678,2700,1.0,0,1
2316001D,139904,299,1.0,0,0
205862E,48347,3600,0.0,0,0
1382040C,66357,2101,0.0,0,0
2002469750B,339,2100,1.0,0,0
2002040356A,20819,4501,0.0,0,1
2001519227E,187520,3601,1.0,0,1
732521A,175736,2998,0.0,1,0
2001101124A,217304,1800,0.0,0,0
212222A,218996,2401,0.0,0,1
70729A,112865,898,0.0,1,1
209311B,148903,1200,0.0,1,0
161441E,156293,2401,0.0,0,1
2002232038A,125554,720,1.0,0,1
16594C,129087,2100,0.0,0,1
2002104564B,131426,1800,1.0,0,0
598149B,172303,4199,0.0,0,1
384827B,78814,1799,1.0,0,1
355769B,153392,2699,1.0,0,0
2001446537A,133547,2699,0.0,0,1
98643B,71732,2998,0.0,0,0
182183E,304976,900,1.0,1,0
440858E,214740,2398,1.0,0,0
1730072D,232788,1499,0.0,0,0
2001490070A,114090,899,0.0,1,0
2002169292E,293304,1801,0.0,1,0
2001095917C,133826,2399,1.0,0,0
1651776A,80407,12300,1.0,0,0
1930181E,315375,598,0.0,1,0
2451395D,438881,6300,1.0,0,0
730805B,173585,7800,0.0,1,0
488773C,40553,2098,0.0,0,1
297955C,473119,1498,0.0,0,0
488773C,354683,1499,1.0,1,0
1801537445B,187096,3300,0.0,1,1
2002517394B,457290,1801,1.0,0,1
337736E,95845,3299,0.0,0,1
1066376A,102327,2701,0.0,0,0
147720B,180446,2701,1.0,0,0
2000946186D,158413,1800,1.0,1,0
2001485703D,3559,600,0.0,0,0
834403A,213717,3299,0.0,1,0
1400784B,34848,7801,0.0,0,0
2001543785C,149460,2399,0.0,0,1
683746A,191254,5398,1.0,1,1
2351855C,59056,21902,0.0,1,1
2002789333A,29598,2400,0.0,0,1
703903D,151911,7200,0.0,0,0
570256B,286508,1800,0.0,1,1
2000700260E,517416,240,0.0,0,0
1781535C,135282,2699,1.0,0,0
356942E,240581,2699,1.0,1,0
2001289070A,82205,3900,1.0,0,1
117766B,56992,9000,1.0,0,1
1802621351C,93906,2700,1.0,1,0
191142A,65678,3299,1.0,0,0
44457058E,119332,3598,0.0,0,1
1074747E,59514,1801,0.0,1,1
113493A,306434,3000,0.0,0,0
2095040A,138433,4197,1.0,0,1
1449376B,77497,3600,0.0,0,0
342091E,221280,2099,1.0,1,1
46236532C,33645,1499,0.0,1,1
265954B,194584,4801,1.0,0,0
385761C,16325,11398,1.0,1,0
2001014905D,323425,6298,0.0,0,0
123184D,417579,599,1.0,0,0
2002720401E,75316,899,0.0,1,1
767877C,67740,900,1.0,0,1
95569A,107369,5401,0.0,1,1
751444B,378679,3600,0.0,0,0
1803461391E,129971,901,0.0,0,1
67613A,337308,4801,1.0,0,1
2001965232D,409844,2399,0.0,1,1
2002078606A,107268,3899,1.0,0,0
419664C,32566,3600,1.0,0,1
2000946186D,64639,900,0.0,0,0
1162558C,439015,899,0.0,0,0
1870384D,16887,1500,1.0,0,0
1884676C,216244,3300,0.0,0,1
280909C,213698,901,0.0,0,1
2001722476B,112304,2757,0.0,0,0
1800162724A,24344,19799,1.0,0,1
907904B,206617,3599,0.0,1,1
156637E,405418,598,0.0,0,1
1382040C,482239,5401,1.0,1,0
2001558229C,60810,1080,0.0,1,1
2002187693C,71913,1198,0.0,0,1
19584E,1873,3599,1.0,0,0
2000644657A,192148,2400,0.0,0,0
84090D,54345,1800,0.0,1,0
2001165339A,32204,4800,0.0,0,1
2924292E,146022,3600,0.0,1,1
2002014261E,150384,1799,1.0,0,0
2000749096D,162053,2398,1.0,1,1
167416C,56708,2398,1.0,1,1
1430520C,125908,1199,0.0,0,0
2954161D,25546,2100,1.0,0,0
181303B,138918,1800,0.0,0,0
972515D,84807,121,0.0,0,1
985847E,374642,2400,1.0,1,0
1444323A,203327,3598,0.0,0,0
2000781041A,69173,4499,1.0,0,0
2001427116E,71109,2341,1.0,0,1
2924292E,330808,1500,1.0,0,1
2262227E,368444,1080,0.0,0,0
518537E,44102,598,1.0,1,0
2002027797C,339363,1201,0.0,1,1
1149581D,96041,0,1.0,0,1
2035901E,294684,1199,1.0,1,0
916480A,135802,3299,0.0,0,0
2002463647E,21032,1800,0.0,0,0
2000113621C,446069,1498,1.0,1,1
375357E,30359,1800,0.0,0,1
1808793B,41754,2100,0.0,0,0
2818778E,216960,3000,0.0,0,1
2000089640A,82102,1199,0.0,0,0
4203D,382437,2399,0.0,0,0
2001190106C,43023,4198,0.0,0,0
2002446853B,54389,4799,1.0,0,1
2000992156B,30949,3299,0.0,0,0
1992966C,111066,1799,1.0,0,0
83793C,95476,301,0.0,0,1
1558923A,46072,9900,1.0,0,0
532328B,355389,1438,0.0,1,0
1133693D,136012,3000,0.0,1,1
2000333540A,482047,902,0.0,0,0
2000171577B,139812,4199,1.0,0,1
1863032D,109304,2699,1.0,1,0
145462E,27147,1801,0.0,0,0
403342E,55980,3899,0.0,0,1
2216485D,274040,1501,0.0,0,0
2002169292E,129670,1381,0.0,1,0
2095040A,65597,19499,0.0,1,0
2001128607A,47391,240,0.0,1,0
1785616A,138316,2101,0.0,0,0
96613E,177307,601,0.0,1,0
2001280416A,83879,47700,0.0,0,0
1091227A,242941,2398,0.0,1,0
172454D,108447,779,1.0,1,1
1091649A,88294,2698,0.0,0,0
732521A,187266,1799,0.0,0,1
100815D,81764,3300,0.0,1,0
1169978B,274077,901,1.0,0,0
1221670B,69983,2699,1.0,0,1
1609750C,330477,1499,0.0,0,1
2000100100D,101856,3299,1.0,0,1
2489824B,11813,5398,0.0,1,1
98643B,60119,3600,0.0,0,0
12540008B,10671,900,1.0,0,1
513645D,138691,3899,1.0,0,0
2002040356A,42613,177,0.0,0,0
791440B,28916,3600,0.0,0,0
1725692E,130653,899,0.0,1,1
1567558A,69630,2401,0.0,0,1
2673866B,19002,2099,0.0,0,1
537912C,182403,603,0.0,1,0
1930181E,235131,2100,1.0,1,1
2001225696D,92242,7499,1.0,0,0
2000113621C,363721,2399,0.0,0,0
8637642B,106555,900,0.0,0,0
426234B,164532,4199,1.0,1,1
1382040C,312318,3600,0.0,0,1
1802679469B,121066,1199,0.0,1,1
935221A,6879,5098,0.0,0,0
779107A,292373,598,0.0,0,0
611787D,9176,4499,1.0,0,0
131498D,9351,300,0.0,1,0
11643471E,485341,2701,0.0,0,0
361393B,202244,1500,0.0,0,0
2001504822C,57985,900,1.0,0,0
1513963B,86069,1798,0.0,1,0
845140E,356881,1198,1.0,0,0
257158A,17126,1501,1.0,0,0
1227855A,62994,960,0.0,0,0
136431E,115905,600,0.0,0,0
1671793E,137253,1499,0.0,0,0
32865B,107786,660,0.0,1,1
1803678635A,153850,1199,0.0,0,0
2826183A,12521,1799,0.0,0,0
2001903303B,28665,3000,1.0,1,0
2002514229E,90489,29099,0.0,0,0
1858887A,135856,1680,0.0,0,0
2002693381E,117211,4200,0.0,0,0
1143513A,442968,480,0.0,0,0
1676959D,54328,2997,0.0,0,1
1011827A,4746,300,0.0,0,0
732081E,211524,599,0.0,1,1
973290D,103961,1619,1.0,0,1
2001308755A,270173,7799,0.0,0,1
1802801166D,192744,3599,0.0,1,1
2703000C,150879,11400,0.0,0,0
1801059785B,111131,898,0.0,0,0
2577188D,416702,1620,1.0,0,1
46345B,19590,900,1.0,0,1
2027782B,34499,2700,0.0,1,0
1394050B,244016,3301,1.0,0,0
70852E,535779,900,0.0,0,0
415933D,69173,4501,0.0,0,1
1465545B,11194,599,1.0,1,1
1992966C,185445,1500,1.0,1,1
2000536493C,42071,3301,1.0,0,1
2002158417A,429228,3000,1.0,0,0
2001658434B,62480,599,0.0,1,1
2411263C,375771,25799,0.0,0,1
1233562A,292117,1799,0.0,0,0
1021907E,42918,2100,0.0,0,0
2002097042C,228348,1199,0.0,0,0
2000346684E,311434,2998,0.0,0,0
210725B,349246,1499,0.0,0,0
2001225433D,117892,4501,0.0,1,1
1020153C,405787,1500,1.0,0,1
138944D,301315,4500,1.0,0,0
1803387813D,131249,2098,1.0,0,0
1011702B,157549,2998,1.0,0,1
1625155A,80839,2700,1.0,0,0
272443B,196758,480,0.0,1,0
2000043110D,394757,6298,0.0,1,0
2156815E,183043,2400,1.0,0,0
126315A,153891,1679,0.0,0,0
902406E,8602,4198,0.0,0,1
566782D,106732,6540,0.0,0,0
707050D,510874,2700,0.0,0,0
1588928C,66098,4201,0.0,1,1
2951918B,357965,2399,0.0,0,1
356097E,104664,8999,0.0,1,0
1803692344C,76,597,0.0,1,0
395631D,9272,1800,1.0,1,1
1859521C,30910,3599,0.0,1,1
2002237398D,385582,6601,1.0,1,1
433588A,73282,2099,1.0,0,0
2002278099A,17795,4798,0.0,1,1
506323D,8166,1500,0.0,0,0
352868C,138528,2400,0.0,1,0
1802362525B,217139,899,0.0,1,1
1328608B,387563,599,0.0,0,1
2694601B,220025,2100,1.0,0,0
985847E,327912,1199,0.0,0,0
2001113812A,52528,1198,0.0,0,0
1717915C,327369,1797,1.0,0,0
2001949697C,52328,5400,0.0,0,0
1581587E,400328,7198,1.0,0,0
1664729A,245233,1321,0.0,0,0
426748A,36505,1198,1.0,1,0
829251C,71201,298,0.0,0,1
1669273B,31504,2700,0.0,0,1
1997882E,306779,6599,0.0,1,0
2567844D,53198,1799,1.0,0,1
1112725B,145355,1799,1.0,0,0
108592A,40821,18601,1.0,0,1
1470474E,391222,299,0.0,0,1
1319923E,138210,3300,0.0,0,0
2690260E,124466,1798,0.0,0,0
611106A,49099,3300,0.0,0,0
2001503654D,37231,1018,1.0,0,1
1829123C,129608,2398,0.0,1,0
2000891502C,166559,1498,0.0,1,0
1413963B,305314,5100,0.0,1,0
416389E,44033,2101,1.0,0,0
1803364292C,108401,1199,1.0,0,0
409463A,168677,5100,0.0,1,0
343442B,13274,18900,1.0,1,1
402461C,12461,540,1.0,0,1
310493C,294196,3597,0.0,0,1
2047035B,113914,2699,1.0,0,1
171181E,23257,2100,0.0,1,0
335936B,117584,4500,1.0,0,1
1296323E,66453,600,0.0,0,0
373839D,32142,1799,0.0,0,1
2382908E,34688,2400,0.0,0,1
484178D,320335,1561,0.0,1,0
1508195E,535314,3900,0.0,0,1
372903E,63892,2700,1.0,1,0
2001308205E,15580,87900,1.0,0,1
2000141054B,373810,3900,1.0,0,0
730805B,469148,2699,0.0,1,0
2371655E,335166,22800,0.0,0,1
1164884E,264611,900,0.0,0,0
2002761625E,73062,1620,0.0,0,0
2428665C,414536,1799,1.0,0,1
779107A,445273,89100,0.0,0,0
38457E,25587,1499,1.0,1,0
356867D,292348,12598,1.0,0,0
1801709045D,123299,4201,0.0,0,0
48542E,399979,2701,0.0,0,0
40002C,473089,2100,0.0,0,0
40813272B,41042,1500,0.0,0,0
558143A,19583,599,1.0,0,0
636656E,293541,2101,1.0,0,0
2002744040A,31230,4199,1.0,0,0
1303145A,350583,4500,1.0,0,1
1803038452E,63080,721,1.0,0,1
2693521C,103847,1799,0.0,0,0
1137048B,272256,1679,1.0,0,0
221472B,480552,2998,1.0,1,1
705839C,8969,29099,1.0,0,0
2533081E,81476,299,0.0,0,0
852896A,58121,2099,0.0,0,0
383533B,416489,21600,0.0,0,1
2002261506B,50847,7798,1.0,0,0
2136916E,43163,11699,0.0,1,1
16184D,155189,3600,0.0,0,0
712196D,128889,32700,0.0,1,0
307663C,285096,899,0.0,0,0
2002158417A,97468,2699,0.0,0,1
2001414045C,95365,900,0.0,0,1
439405E,295164,901,0.0,0,1
2001048275D,175669,2101,1.0,0,1
935221A,150218,1560,0.0,0,1
321796E,38321,899,0.0,0,1
1886500C,133993,1740,1.0,1,0
114330B,258522,3299,1.0,1,1
2001965979A,43842,4798,0.0,0,1
2000138703C,67117,2702,0.0,0,1
2000290755B,47515,299,1.0,1,1
935221A,188186,2700,1.0,1,0
2001464971D,60239,90000,0.0,1,0
825071B,82486,5398,1.0,1,0
2002574141D,25723,3599,0.0,0,0
2000957817B,8594,8097,0.0,0,1
2000141054B,29365,8400,1.0,0,1
1640493C,312427,15600,0.0,0,0
278620A,268684,6299,0.0,0,1
2000115499B,146914,1199,0.0,0,0
347722E,456544,22800,1.0,0,0
347722E,409878,4499,1.0,0,1
2000113621C,456616,598,0.0,0,1
509695C,77417,10800,0.0,0,0
2246236E,21711,600,0.0,0,0
2002181102A,140878,4499,0.0,0,1
1520765E,61842,5101,0.0,1,1
1827381D,208583,1200,0.0,0,1
2002204477A,52799,3599,1.0,0,1
1629588D,89204,19801,1.0,0,1
2001195476C,159382,8098,1.0,1,0
596377E,117216,1800,1.0,0,1
2332356D,293011,1800,0.0,0,0
2000455877B,190951,1801,0.0,0,1
32725D,328155,2100,0.0,1,0
731379C,232564,2399,0.0,0,0
754183D,248074,2399,0.0,0,1
2000271130C,120521,4800,0.0,0,0
177790C,314872,1498,1.0,0,1
1859521C,25885,1801,1.0,1,1
2001976560C,80959,2818,0.0,0,1
2001084879D,382256,1499,0.0,0,1
1266359A,170558,2100,1.0,0,1
2000995036E,53845,599,1.0,0,1
2001417081B,226480,3599,1.0,0,0
1434833C,39613,4798,0.0,0,0
2000448668D,408434,1199,1.0,1,0
2000377354C,101525,4200,1.0,0,0
2000088153B,75639,4202,1.0,1,0
249307C,61710,2401,1.0,1,1
2000588128E,55974,15301,0.0,0,0
1803034759A,30197,3600,0.0,1,1
396399A,395298,4199,0.0,1,1
2958421A,100727,300,0.0,0,0
2002254730E,261889,7798,1.0,0,1
239460B,140994,16200,1.0,0,1
1890977A,204984,2699,1.0,1,0
394643C,121467,4500,0.0,0,0
2000646490C,50847,7799,0.0,0,0
2000368255C,126150,298,0.0,1,1
1593230B,307676,1501,1.0,0,1
938586B,248785,1139,0.0,0,1
195455A,443169,1800,0.0,0,1
216038C,441821,2700,0.0,1,1
1328339A,28768,3901,0.0,0,0
636656E,416805,54901,1.0,0,1
195455A,145450,1019,0.0,0,1
2827062B,47983,8999,0.0,1,1
1481911B,414575,3599,1.0,0,1
100039D,87782,240,1.0,0,0
2000373996B,191502,5401,1.0,0,0
1592590C,113680,2099,0.0,0,1
2001299716D,56045,2700,1.0,0,0
2002463647E,308028,600,1.0,1,1
1803491847C,32048,1200,1.0,0,0
39273B,104086,8399,1.0,0,1
2000293071E,161040,4500,0.0,0,0
572376C,299905,2220,1.0,0,0
1335628B,67256,2399,0.0,0,1
2000088153B,110720,299,1.0,1,0
2001355273C,187672,4500,1.0,0,0
1359829B,189925,3900,0.0,0,1
352797E,71557,3300,0.0,0,0
2001190106C,53486,2099,0.0,0,0
2029345E,45809,14400,0.0,1,0
2002469900D,137505,1799,0.0,0,1
619505D,1832,22200,0.0,0,0
1714466A,40497,1500,0.0,0,0
1170619A,2496,5399,1.0,0,0
2694601B,129792,120,1.0,0,0
2001127421B,44104,1200,1.0,0,1
321796E,129345,1379,0.0,0,0
864149A,217516,4500,0.0,0,0
980089E,209386,1322,0.0,0,0
15022B,36806,900,1.0,1,0
2001980524C,329838,1498,1.0,0,0
40602231C,193307,5399,0.0,1,0
978610E,2535,1378,0.0,0,1
1803744520A,27960,6299,0.0,0,0
1101195E,38966,44399,0.0,0,0
885774D,302120,299,0.0,1,0
2017570D,225189,21899,1.0,0,0
2757264B,122103,3602,0.0,0,1
2000150321E,82102,1199,1.0,1,0
685637D,107882,15298,0.0,0,1
2001910918E,480363,300,1.0,0,1
403108C,57085,2399,0.0,0,0
1856163D,29650,301,1.0,0,1
1447616A,152967,2400,0.0,0,1
475094E,68981,4199,1.0,0,0
95214A,112931,1800,0.0,1,0
1633251A,18995,5998,0.0,0,0
891885A,504439,5999,0.0,1,0
327052A,48760,2700,0.0,0,0
53808E,76,600,1.0,0,1
403219E,263350,601,1.0,0,0
2000455877B,423494,1798,0.0,0,1
384827B,170381,300,1.0,0,1
179981B,119192,1200,1.0,1,1
2396715D,238163,3600,0.0,0,1
2096913E,38290,1498,0.0,1,0
1801537445B,37336,599,0.0,1,0
925024D,253845,3001,1.0,0,0
838395E,63621,897,0.0,0,1
2001876827E,262103,2400,1.0,1,0
2001269634D,201816,1016,0.0,1,0
518537E,428484,10800,0.0,0,0
2002359523A,21363,3900,1.0,0,0
763594C,434181,1500,1.0,1,0
259266E,141522,8400,0.0,1,0
176988A,40571,2100,1.0,0,0
873974E,93536,3601,0.0,0,0
691117C,269306,10801,0.0,1,0
2277685E,94610,899,1.0,1,1
935221A,403455,3298,0.0,1,1
826756D,362496,301,0.0,0,0
32743E,33919,18601,0.0,0,1
2000320020D,220245,2099,0.0,1,0
2000327049E,239400,900,1.0,0,1
113493A,132796,7198,0.0,0,0
348426C,186029,2400,0.0,0,0
396399A,4508,11999,1.0,1,0
1734327D,113172,899,0.0,1,0
1105875C,38947,9898,0.0,0,0
2000621352A,252453,601,1.0,1,1
2001493791C,30201,3598,1.0,0,0
2001444890A,536119,240,0.0,1,0
1643961E,137530,5100,0.0,1,0
2001983032A,63594,1501,0.0,0,1
510863D,99837,2099,0.0,0,1
907075C,139574,598,1.0,1,1
2002182308B,278191,1199,0.0,0,1
2001899607D,118026,4199,1.0,0,0
2002882467E,165500,4200,0.0,0,1
347722E,483712,4200,0.0,0,1
784717A,50918,2099,0.0,0,1
2000490177E,136543,902,0.0,1,0
1803431873C,429190,1199,0.0,0,0
2461459B,190661,3299,1.0,0,0
2000223134E,50772,1500,1.0,1,0
43579579C,26849,2700,1.0,1,0
2417941D,399383,58,0.0,0,1
1345904A,14099,3000,0.0,1,0
34554D,254309,601,0.0,0,1
1802864147D,284186,1797,0.0,0,0
663172C,80156,1498,1.0,0,1
171292C,10744,2399,1.0,0,0
2001544991E,20408,1800,0.0,1,0
1598944E,85251,5700,1.0,0,0
232823A,104597,2398,1.0,0,0
2001127421B,108886,8998,0.0,0,0
2002263283C,177481,3900,1.0,0,1
937970D,47041,2700,0.0,0,1
1803262371C,9272,1801,1.0,1,1
2002409814E,80435,12899,0.0,0,0
1930181E,340539,2699,0.0,0,1
62715D,28648,3601,1.0,0,1
2001935373E,32330,601,0.0,1,0
2001591817E,122151,88201,1.0,0,0
538664D,415922,840,0.0,0,0
2000350055B,185427,1501,0.0,0,0
1802885268E,26111,4200,1.0,0,1
910944B,177369,4197,1.0,1,1
161441E,142062,3300,0.0,1,0
884733A,86033,2100,0.0,1,0
593896C,104529,4500,0.0,1,1
233280D,133675,300,0.0,0,1
356867D,169813,7800,0.0,0,0
1993708B,17990,2701,0.0,1,0
1394050B,202897,12599,1.0,0,0
518537E,221943,3599,0.0,1,1
10226D,232433,17097,0.0,0,1
79554A,149747,4201,1.0,0,0
2000524670C,162117,2999,1.0,0,1
1802374495C,43100,153601,0.0,0,0
2000044196D,14019,2099,0.0,1,1
1465508C,321820,2099,0.0,0,1
994851B,291274,900,0.0,0,1
2836266C,103035,4499,1.0,0,1
2001523148D,423172,597,0.0,0,0
307209D,272825,2999,0.0,1,1
239485A,18116,898,0.0,0,0
1183978E,35411,5401,1.0,1,0
2002044134E,267645,27900,1.0,0,0
396399A,99743,1199,1.0,1,1
2038208D,481893,598,0.0,0,1
669003A,84324,2100,1.0,0,0
2000293071E,61492,13500,1.0,0,0
2000120228B,47102,1499,0.0,0,0
1803287907D,19476,600,0.0,0,1
1222799A,14306,87598,0.0,1,1
2229397C,25583,45000,1.0,0,0
998001B,216237,2999,0.0,0,0
1020153C,319291,899,1.0,0,0
1921848C,331643,239,0.0,0,0
30454B,23084,1800,1.0,0,0
1593230B,304018,1919,1.0,0,0
1490366B,482966,13200,0.0,0,1
915792A,22682,298,1.0,0,0
209311B,149244,174601,1.0,0,0
300017E,77497,3599,1.0,0,0
2002158417A,493497,2698,1.0,0,1
1803763492A,92021,1199,0.0,0,1
