AuthorId,RecipeId,Like
1749627E,78942,0
1749627E,17003,0
1749627E,48615,0
1749627E,12178,0
1749627E,96340,0
1749627E,31659,0
1749627E,133442,0
1749627E,47257,0
1749627E,50792,0
1749627E,222168,0
1749627E,120381,0
1749627E,47752,0
1749627E,50429,0
1749627E,43060,1
1749627E,59356,1
1749627E,58216,1
1749627E,14537,1
1749627E,55706,1
1749749B,5287,0
1749803D,17528,0
1749850A,358737,0
1749957C,356986,0
1750009C,27899,0
1750009C,8972,0
1750009C,69173,1
1750240C,283395,0
1750364A,487073,0
1750364A,486496,1
1750390E,107786,0
1750471B,54225,0
1750630E,87554,0
1750773A,22782,0
1750773A,26205,1
1751109B,150702,0
1751298D,122714,0
1751469E,32142,0
1751510D,142542,0
1751569E,18372,0
1751571C,124404,0
1751571C,269911,0
1751573C,64763,0
1752051D,117323,0
1752051D,34450,0
1752051D,11463,0
1752051D,133821,1
1752051D,103965,1
1752051D,108555,1
1752051D,99423,1
17520A,169916,1
175213B,90918,0
1752152A,115335,0
1752508B,8673,0
1752550A,176207,0
1752550A,54257,0
1752608B,9326,0
1752608B,248806,0
1752608B,369642,1
1752714D,257276,0
1753115D,26370,0
1753164A,142167,0
1753234D,194758,0
1753285A,146585,0
175347B,342573,0
1753480E,15477,0
1753585A,281558,0
1753585A,3738,0
1753626A,20431,0
1753626A,94546,0
175395E,276895,0
175401C,193674,0
175401C,225406,0
175405B,20173,0
175407A,3978,0
1754171D,134905,0
1754343D,302367,0
175463C,52289,0
175481D,120106,1
1754856E,117892,0
1754856E,25587,0
1754856E,122610,0
1755180A,469921,1
1755195D,47676,0
1755276B,49591,0
1755276B,130055,0
1755276B,15229,0
1755276B,32543,0
1755276B,71485,0
1755276B,100871,0
1755276B,109653,0
1755276B,102291,0
1755276B,117320,0
1755276B,32173,0
1755276B,36279,0
1755276B,33520,0
1755276B,5146,0
1755276B,43332,0
1755276B,66398,0
1755276B,32329,0
1755276B,188340,0
1755276B,22932,0
1755276B,12365,0
1755276B,104098,0
1755276B,92871,0
1755276B,98869,0
1755276B,53934,0
1755276B,147755,0
1755276B,38523,0
1755276B,14295,0
1755276B,344336,0
1755276B,141490,0
1755276B,26470,0
1755276B,118869,0
1755276B,24856,0
1755276B,69173,0
1755276B,76491,1
1755276B,56936,1
1755276B,23581,1
175528B,299433,0
1755306B,68063,0
1755395B,32204,0
1755395B,33120,0
1755395B,32889,0
1755395B,31128,0
1755395B,114418,0
1755395B,43072,0
1755395B,133030,0
1755395B,17123,0
1755395B,77397,0
1755395B,29767,0
1755395B,93446,0
1755395B,12210,1
1755395B,25514,1
1755395B,36952,1
1755395B,122143,1
1755395B,100009,1
1755395B,31516,1
1755395B,249965,1
1755395B,149547,1
1755395B,29955,1
1755418D,146420,0
1755440B,371510,0
1755543D,3470,0
1755576A,370532,0
175592C,37638,0
175592C,72308,1
1756084E,46877,0
1756084E,18917,0
1756103C,79662,0
1756280C,45809,1
1756370B,219172,0
175639C,44321,0
1756421C,42143,0
1756629B,28585,0
175677D,302641,0
1757111B,237627,1
1757213A,20184,1
175727E,116958,1
1757530D,154142,0
1757530D,66974,0
1757530D,179107,0
1757530D,29765,0
1757530D,82410,0
1757530D,260191,0
1757530D,28235,0
1757530D,265772,0
1757530D,107749,0
1757530D,110506,0
1757530D,95086,0
175753C,275623,0
175765E,37044,0
1757806B,185533,0
1757806B,297940,0
1757806B,28891,0
1757806B,37859,0
1757806B,43390,0
1757806B,45809,0
1757806B,45549,1
1757854D,71557,0
1757957C,151125,0
1758032B,261482,0
1758631A,222413,0
1758739D,64226,0
1758739D,38432,0
1758899E,370846,0
1758899E,31369,0
1758899E,33717,0
1758899E,127867,0
1758899E,11465,0
1758899E,113611,0
1758899E,107570,0
1758899E,120312,0
1758899E,63874,0
1758899E,214119,0
1758899E,88144,0
1758899E,208731,0
1758899E,183739,0
1758899E,83666,0
1758899E,86827,0
1758982B,254176,1
1759128C,1209,0
1759128C,154348,0
1759128C,101557,1
17592C,286012,0
1759415D,26405,0
1759547C,23939,0
1759547C,181932,0
1759547C,8061,1
1759547C,103403,1
1759547C,258779,1
1759547C,44870,1
1759581E,43773,0
1759581E,5170,0
1760121A,243373,0
1760121A,257634,0
1760452E,90739,0
1760452E,45809,1
176077D,114392,0
176088D,24706,1
17608D,75437,0
1760958C,186432,1
1760958C,214534,1
1760958C,32804,1
1760958C,24155,1
1761038E,34059,0
1761044E,4417,0
1761044E,25690,0
1761044E,35217,0
1761044E,100666,0
1761058A,114717,0
1761757E,81375,0
1761846D,35813,0
1762155A,372087,0
1762313A,2886,0
1762445C,409885,0
1762446E,38962,0
1762530C,374878,0
176302B,284547,0
1763134E,69350,0
1763166D,179895,0
1763236E,92219,0
176349A,47188,0
176349A,19135,0
176349A,208110,0
1763563C,33113,0
1763563C,81311,0
1763563C,87380,0
1763563C,21812,0
1763563C,21344,0
1763563C,33869,0
1763563C,30965,0
1763563C,43331,0
1763649E,117846,0
176381C,73440,0
1763868B,114116,0
1763976C,255239,0
176398C,109264,0
176398C,277122,0
176398C,27195,0
176398C,23775,0
1764235B,133751,1
1764291C,386511,0
17642A,408778,0
1764438D,313869,0
1764578E,344788,0
1764597C,62347,0
1764597C,92072,0
1764597C,71373,0
176497A,32204,0
176497A,79412,1
1765239A,2886,0
1765256D,196366,0
1765329C,311434,0
1765329C,67439,0
1765526A,151442,0
1765526A,9440,1
1765654E,102139,0
1765881B,29544,0
1766361E,54230,0
1766443C,55358,0
1766443C,19087,0
1766443C,39214,0
1766443C,26284,1
1766614D,89164,0
1767260D,16213,0
176740D,210,0
176752E,512030,0
176775C,380069,0
1767993E,131855,0
1767993E,50789,0
1767993E,9442,0
1767993E,91880,0
1768120C,227214,0
1768257C,160382,1
1768324B,48532,0
1768428D,257828,0
1768441A,416835,0
1768505D,123912,0
1768505D,377177,0
1768505D,466342,0
1768550C,217236,0
1768616C,102351,0
1768616C,49189,0
1768616C,63981,0
1768616C,72118,0
1768616C,86586,0
1768616C,81395,0
1768616C,37155,0
1768616C,103328,0
1768616C,13905,0
1768616C,16174,0
1768616C,27733,0
1768616C,108038,0
1768616C,539,0
176885B,108775,0
1768918D,396419,0
1768918D,132546,0
1768918D,289782,0
1769082C,184441,0
1769710D,260739,0
1769710D,100983,0
176988A,40571,0
176988A,292757,0
176988A,11923,0
176988A,41961,0
176988A,112396,0
176988A,78607,0
176988A,117281,0
176988A,267649,0
176988A,100227,0
176988A,87327,0
176988A,45809,0
176988A,230228,0
1770112A,376853,0
1770193A,155021,0
1770325C,265538,0
177062B,169257,0
177062B,87556,0
1770708A,17359,0
1770708A,74629,0
1770708A,100837,0
1770708A,61070,0
1770708A,92072,0
1770708A,95032,0
1770708A,57836,0
1770708A,35323,1
17708E,27520,0
17708E,992,0
177093A,449124,0
1770949D,18435,0
1770986D,8995,0
1771022E,334911,0
177102E,43674,0
1771288B,52230,0
1771300D,77397,0
1771367E,15397,0
1771392E,79461,0
1771664A,283438,0
1772057A,217290,0
1772113D,104437,0
1772113D,178446,0
1772113D,123243,0
1772114D,292905,0
17721C,215843,0
17721C,248297,0
17721C,326705,0
17721C,84324,0
177246C,195691,0
1772517C,9032,0
1772526E,109514,0
1772526E,81845,0
1772526E,437992,0
1772609E,422866,0
177361C,45177,0
177361C,209663,0
1773643D,4156,0
1773888D,96978,0
1773954E,11345,1
177398A,307154,0
1774433D,265364,0
1774433D,71356,0
1774433D,123920,0
1774448E,134833,0
1774515C,5170,1
177464A,239454,0
1774839D,211082,0
1774847D,117059,0
177497C,20731,0
177497C,159894,0
1775113D,21155,1
1775138D,65037,0
1775485A,411045,0
1776075A,360913,0
1776268B,20311,0
1776268B,186435,0
1776268B,24294,1
1776377D,60382,0
1776377D,63689,1
1776377D,143845,1
1776411D,218123,0
1776424E,109685,0
1776459B,16328,0
1776459B,218843,0
1776459B,78017,0
177663B,181230,0
1776764E,64446,0
177682B,2886,0
1776867E,107997,0
177714D,16438,0
1777211E,9351,1
1777592C,269696,0
1777636C,66929,0
177790C,314872,0
1778190B,74629,0
177862A,37144,0
177862A,153343,0
1778691E,265288,1
177872D,486496,0
1778954A,44729,0
1779173D,441177,0
1779173D,454626,0
1779173D,449420,0
1779173D,117026,0
1779173D,40118,0
1779173D,169825,0
1779173D,105080,0
1779173D,80536,0
1779173D,19724,0
1779173D,363410,0
1779514A,136822,0
1779514A,164457,0
1779514A,88173,0
1779514A,8401,0
1779514A,2496,0
1779514A,28148,0
1779514A,71273,0
1779514A,41156,0
1779514A,69173,0
1779514A,80118,0
1779530C,120183,0
1779724B,336666,0
1779913D,153785,0
1779919D,392057,0
1779919D,280770,0
1779919D,60897,0
1780025B,120106,0
1780025B,14363,0
1780139D,3564,0
1780320B,5170,0
1780378D,63586,0
1780378D,88089,0
1780378D,73438,0
1780378D,376761,0
1780378D,384374,0
1780378D,31532,0
1780378D,316045,0
1780378D,441703,0
1780378D,70844,0
1780378D,306241,0
1780378D,279082,0
1780378D,508579,0
1780378D,309164,0
1780378D,77001,0
1780378D,202523,0
1780378D,171364,0
1780378D,481048,0
1780378D,65427,0
1780378D,55709,0
1780378D,11424,0
1780378D,315861,0
1780378D,68826,0
1780378D,174877,0
1780378D,267389,1
1780400E,276903,1
178053E,178642,0
1780554D,181106,0
1780554D,74805,1
1780554D,51537,1
1780766E,176667,1
178077B,71360,0
1781111C,149200,1
1781264B,221522,0
1781472D,22104,0
1781472D,45461,0
1781472D,35646,0
1781472D,44429,0
1781472D,83524,0
1781472D,58542,0
1781472D,73955,0
1781472D,23257,0
1781472D,88752,0
1781472D,72975,0
1781472D,62078,0
1781472D,66984,0
1781472D,39090,0
1781472D,63400,0
1781472D,83744,0
1781472D,16043,0
1781472D,79216,0
1781472D,89970,0
1781472D,55694,0
1781472D,13360,0
1781472D,66971,0
1781472D,15283,0
1781472D,18819,0
1781472D,81989,0
1781472D,85222,0
1781472D,16698,0
1781472D,80545,0
1781622C,133751,0
1781699B,196237,0
1781746C,15559,0
1781746C,75369,0
1781788A,399255,0
1781799B,124874,1
178182A,48478,0
1782131B,51903,0
1782193C,90331,0
1782193C,55267,0
1782193C,46501,0
1782193C,191417,0
1782253D,91720,0
1782253D,104454,0
1782253D,99843,0
178228A,15242,0
178238B,160408,0
178238B,115385,0
1782509E,165704,0
1782528D,25266,1
1782633D,460690,0
1782773E,33944,0
1782855C,9337,0
1782877D,339905,0
178308C,333926,0
178308C,125496,0
178308C,178252,0
178308C,336979,0
178308C,335638,0
178308C,332216,0
178308C,19915,0
178308C,317204,0
178308C,347009,0
178308C,323562,0
178308C,118325,0
178308C,317255,0
178308C,330268,1
178308C,281239,1
1783109C,87748,0
1783125C,128634,0
1783125C,218542,0
1783125C,57340,0
1783125C,82439,0
1783125C,251167,0
1783125C,28667,0
1783125C,145312,0
1783125C,184034,0
1783125C,293168,0
1783125C,47788,0
1783125C,51116,0
1783125C,265263,0
1783125C,162379,0
1783191B,40617,0
1783295C,53914,0
1783301D,45070,0
1783342B,749,0
1783427B,464220,0
178362C,111212,1
1783711C,302120,0
1783778E,151604,1
1783944E,254016,0
1783962A,63828,0
1784003B,28758,0
1784003B,63073,0
1784934A,150614,0
1785023B,88290,0
1785134B,209819,0
1785134B,243616,0
1785134B,63869,0
1785134B,17917,0
1785153B,129345,0
1785153B,149780,0
1785153B,177307,0
1785153B,52553,1
178521E,9249,0
178521E,276573,0
178521E,39891,0
178521E,101894,0
178531E,27200,0
1785428A,21730,1
1785616A,58390,0
1785616A,5049,0
1785616A,60612,0
1785616A,161217,0
1785616A,138316,0
1785616A,100005,0
1785616A,145904,0
1785616A,50381,0
1785616A,45722,0
1785616A,11107,0
1785616A,169022,0
1785616A,12330,0
1785616A,60888,0
1785616A,87804,0
1785616A,57517,0
1785616A,88845,0
1785616A,57118,0
1785616A,61801,0
1785616A,45809,0
1785616A,100554,0
1785616A,49756,0
1785616A,48265,0
1785616A,109066,0
1785616A,50500,0
1785616A,49522,0
1785616A,38637,0
1785616A,62959,0
1785616A,20549,0
1785616A,17528,0
1785616A,110077,0
1785616A,51175,0
1785616A,21703,0
1785616A,136583,0
1785616A,63736,0
1785616A,177600,0
1785616A,154142,0
1785616A,97989,0
1785616A,13639,0
1785616A,166895,0
1785616A,96378,0
1785616A,130798,0
1785616A,53251,0
1785616A,13909,0
1785616A,51273,0
1785616A,99435,0
1785616A,50284,0
1785616A,23121,0
1785616A,55659,0
1785616A,82483,0
1785616A,46755,0
1785616A,57755,0
1785616A,8701,0
1785616A,57636,0
1785616A,135688,0
1785616A,122164,1
1785771B,40395,1
1785879D,453141,0
178597B,338264,0
178597B,327019,0
1786442A,89982,0
1786442A,363192,0
1786442A,337063,0
1786734E,33921,1
1786829D,266439,0
1786911A,63496,0
1786917A,94846,0
178696B,32625,0
1787032D,199679,0
1787032D,178820,0
1787032D,149910,0
1787032D,296953,0
1787032D,128689,0
1787032D,118030,0
1787032D,10483,0
1787171A,53344,0
1787564B,22080,0
1787705D,294620,0
1787869C,491998,0
1787870E,20408,0
1788056C,205890,0
1788388A,136327,0
1788388A,252127,0
1788388A,429245,0
1788388A,65278,0
1788388A,48153,0
1788388A,291921,0
1788388A,106611,0
1788388A,372766,0
1788388A,22815,0
1788388A,218098,0
1788388A,16881,0
1788388A,158522,0
1788388A,52272,0
1788388A,157917,0
1788388A,158832,0
1788388A,40092,0
1788388A,62057,0
1788388A,116950,0
1788388A,241181,0
1788388A,128254,0
1788388A,46404,0
1788388A,86201,0
1788388A,5000,0
1788388A,186133,0
1788486C,176667,0
1788749A,185445,0
1788749A,137725,0
1788778C,115086,0
1788846E,209818,1
1789269B,16887,1
1789454B,81869,0
1789480B,51535,0
1789519D,298167,0
1789519D,78194,0
1789519D,146492,0
1789696E,9061,0
1790034D,29187,0
1790066B,57204,1
1790143C,27020,0
1790200C,5475,0
1790200C,391472,0
1790200C,304324,0
179026E,69630,0
1790413D,51150,0
1790630B,26499,0
1790632E,130759,0
1790632E,75778,0
1790632E,189154,0
1790632E,127690,1
179063B,17917,0
179063B,97831,0
179063B,279911,0
179063B,40118,0
1790661B,422135,0
1790972C,333327,0
1791024D,220873,0
1791204E,274919,0
1791447C,149066,0
1791447C,112978,0
1791447C,23715,0
1791447C,21213,0
1791447C,65084,0
1791447C,80652,0
1791447C,141789,0
1791447C,30388,0
1791447C,45940,0
1791447C,51537,0
1791447C,15996,0
1791447C,92271,0
1791447C,55139,0
1791447C,35658,0
1791615B,540836,1
1791646A,86466,0
1791675A,331059,0
1791675A,310800,0
1791675A,504303,0
1791675A,6932,0
1791675A,485177,0
1791675A,304666,0
1791675A,436663,0
1791675A,254959,0
1791675A,456965,0
1791675A,342027,0
1791675A,454932,0
1791675A,373730,0
1791675A,394991,0
1791675A,334316,0
1791675A,354021,0
1791675A,369606,0
1791675A,335132,0
1791675A,460824,0
1791675A,91490,0
1791675A,481231,0
1791675A,307561,0
1791675A,379623,0
1791675A,272768,0
1791675A,133974,0
1791675A,188623,0
1791675A,431047,0
1791675A,206035,0
1791675A,301333,0
1791675A,202664,0
1791675A,7370,0
1791675A,117412,0
1791675A,398821,0
1791675A,113381,0
1791675A,351891,0
1791675A,396894,0
1791675A,164089,0
1791675A,323046,0
1791675A,375616,0
1791675A,138708,0
1791675A,339074,0
1791675A,418495,0
1791675A,363721,0
1791675A,376473,0
1791675A,400946,0
1791675A,173504,0
1791675A,333786,0
1791675A,142326,0
1791675A,116890,0
1791675A,282447,0
1791675A,249976,0
1791675A,436790,0
1791675A,372209,0
1791675A,327994,0
1791675A,428308,0
1791675A,208822,0
1791675A,63774,0
1791675A,204077,0
1791675A,378030,0
1791675A,364590,0
1791675A,355942,0
1791675A,397602,0
1791675A,427044,0
1791675A,118821,0
1791675A,458220,0
1791675A,232915,0
1791675A,346361,0
1791675A,385821,0
1791675A,437919,0
1791675A,377250,0
1791675A,272020,0
1791675A,150863,0
1791675A,394537,0
1791675A,296601,1
1791675A,425525,1
1791675A,134127,1
1791675A,449678,1
1791675A,455884,1
1791675A,334624,1
1791675A,205666,1
1791675A,424148,1
1791675A,378139,1
1791675A,341808,1
1791724D,110635,0
179213B,211174,0
179213B,127856,1
179232B,110936,0
179241B,268705,0
1792599C,334828,0
1792620E,131249,0
1792708C,406866,0
1792826D,503546,0
1793061C,315018,0
1793066E,335416,0
1793155C,371865,0
1793185D,247715,0
1793270B,168890,0
179339B,192327,0
1793587A,26451,0
1793587A,35592,0
1793661A,111318,0
1793690D,9326,0
1793690D,122826,0
1793690D,51446,0
1793690D,273428,0
1793690D,73825,0
1793690D,83279,0
1793690D,220579,0
1793690D,32949,0
1793690D,468905,0
1793690D,468874,0
1793690D,140754,0
1793690D,133280,0
1793690D,397640,0
1793690D,296851,0
1793690D,47195,0
1793690D,161370,0
1793690D,23346,0
1793690D,42414,0
1793690D,81173,0
1793690D,259160,0
1793690D,35780,0
1793690D,226965,0
1793690D,417237,0
1793690D,22525,0
1793690D,12531,0
1793690D,112577,0
1793690D,195525,0
1793690D,59336,0
1793690D,82046,0
1793690D,34233,0
1793690D,26835,0
1793690D,403399,0
1793690D,312713,0
1793690D,198098,0
1793690D,84259,0
1793690D,89512,0
1793690D,281716,0
1793690D,373470,0
1793690D,173371,0
1793690D,376850,0
1793690D,112839,0
1793690D,119804,0
1793690D,333608,0
1793690D,176184,0
1793690D,31804,0
1793690D,459238,0
1793690D,294532,0
1793690D,107771,0
1793690D,14031,0
1793690D,426816,0
1793690D,213522,0
1793690D,110548,0
1793690D,289373,0
1793690D,57679,0
1793690D,9454,0
1793690D,188029,0
1793690D,302414,0
1793690D,13315,0
1793690D,152433,0
1793690D,224255,0
1793690D,158967,0
1793690D,100315,0
1793690D,73848,0
1793690D,88578,0
1793690D,302000,0
1793690D,123311,0
1793690D,71708,0
1793690D,61196,0
1793690D,18327,0
1794031C,18701,0
1794581A,113751,1
1794766E,190766,0
1795089D,31471,0
179520E,26210,0
179520E,135297,0
179520E,25534,0
1795301E,121848,0
1795383A,288848,0
1795797E,466261,0
1795969A,75061,0
1795974E,53524,0
1795974E,70019,0
1795974E,7222,0
1795991E,13556,0
1795991E,41384,0
1795991E,18951,0
1796052E,296326,1
1796104A,48331,1
1796198B,54112,0
1796216C,129598,0
179632D,607,0
1796429A,230385,0
1796597A,75659,0
1796684E,154024,0
1796684E,407746,0
1796684E,6670,0
1796684E,85966,0
1796684E,13669,0
1797013E,56694,0
1797066E,63071,0
1797169E,13923,0
1797333D,293243,0
1797718B,28968,0
1797739A,462563,0
1797768D,82778,0
17979C,22671,0
1798063E,41254,0
17981B,88304,0
1798367A,31706,0
1798481D,57836,0
1798604E,42388,0
1798903E,125567,0
1799063A,51948,0
179910B,76491,1
1799189B,117007,0
1799189B,16412,1
1799245C,23821,0
1799245C,12782,0
1799245C,93733,0
1799245C,361284,0
1799245C,279996,1
1799245C,35927,1
1799484D,254068,0
1799665B,92095,0
179979E,49267,0
179981B,119192,0
1799859E,222188,0
1800012A,66976,0
1800034752E,44592,1
1800035259D,25625,0
1800035378C,164706,0
1800035378C,351669,0
1800035615C,109576,0
1800035722B,225424,0
1800036010C,63028,0
1800036136C,14328,0
1800036309C,121498,0
1800036309C,15580,0
1800036481D,244928,1
1800036532D,14773,1
1800036887D,248776,0
1800036887D,145747,0
1800037335D,161440,0
1800037444A,269289,0
1800037754C,219867,0
1800037754C,117883,0
1800037754C,92160,0
1800037754C,373535,0
1800037754C,220,0
1800037754C,84746,0
1800037754C,57772,0
1800037754C,111734,1
1800037754C,90414,1
1800037754C,107595,1
1800037754C,1356,1
1800038450B,388356,0
1800038557B,135821,0
1800038557B,215637,1
1800038684E,92095,0
1800038737E,232433,0
1800038737E,155877,0
1800038737E,51780,0
1800038737E,74251,0
1800038737E,49190,0
1800038737E,60081,0
1800038737E,20751,0
1800038737E,74560,0
1800038737E,67781,1
1800038737E,5031,1
1800038737E,8739,1
1800038737E,31835,1
1800038843D,48158,1
1800038975D,149435,0
1800039113C,52758,0
1800040050A,249765,0
1800040091C,116555,0
1800040141D,411314,0
1800040141D,11980,0
1800040141D,82549,0
1800040141D,512646,0
1800040201D,81541,0
1800040310A,33645,0
1800040432C,269004,0
1800041484D,301815,0
1800041602E,137011,0
1800042015B,258033,0
1800042015B,249576,0
1800042111E,69547,0
1800042353B,103333,0
1800042365B,123999,0
1800042891C,25899,1
1800043164C,263667,0
1800043181B,67256,0
1800043204A,74594,0
1800043620E,46464,0
1800043731D,69916,0
1800043731D,79040,0
1800043731D,74554,0
1800043731D,28165,0
1800043731D,123747,0
1800043731D,82132,0
1800043731D,9265,0
1800043731D,20731,0
1800043731D,135444,0
1800043731D,134924,0
1800043731D,43266,0
1800043731D,126745,0
1800043731D,90122,0
1800043731D,54355,0
1800043731D,91493,0
1800043731D,45635,0
1800043731D,40418,0
1800043731D,40752,0
1800043731D,206898,1
1800043731D,125195,1
1800044238A,385071,0
1800044238A,420398,0
1800044238A,32147,0
1800044238A,53499,0
1800044238A,308428,0
1800044238A,142542,0
1800044588D,29884,0
1800044735E,269553,0
1800045894C,23038,0
1800045963E,337926,0
1800046563A,119152,0
1800046563A,116266,0
1800047148C,89204,1
1800047355D,146059,0
1800047561E,63828,0
1800048375D,249585,0
1800048375D,21959,0
1800048375D,11020,0
1800048375D,146036,0
1800048375D,12026,0
1800048375D,191479,0
1800048375D,82412,0
1800048375D,187397,0
1800048375D,10744,0
1800048375D,4050,0
1800048375D,101104,0
1800048375D,75354,0
1800048375D,14131,1
1800048375D,2886,1
1800048375D,25902,1
1800048375D,340863,1
1800048550A,81029,0
1800048550A,278221,0
1800048931B,451262,0
1800049409D,136143,0
1800050750E,28011,0
1800050891E,25885,0
1800050891E,28943,0
1800050891E,23108,0
1800050895E,42825,1
1800051359E,195326,0
1800051766A,401761,0
1800051775C,262246,0
1800052306D,86096,0
1800052384B,320214,0
1800052430B,88804,0
1800052534A,9225,0
1800052567A,71732,0
1800052641E,30965,1
1800052761B,8096,0
1800052976D,12039,0
1800053045C,50453,0
1800053159D,37550,0
1800053159D,23004,0
1800053477E,67256,0
1800053728E,205977,0
1800053898D,241494,0
1800053898D,33330,0
1800053898D,25885,0
1800054020A,339474,0
1800054173D,474503,0
1800054952C,207092,0
1800054952C,42094,1
1800054968B,278956,0
1800055059D,121548,1
1800055092C,70808,0
1800055092C,70165,0
1800055092C,100069,0
1800055092C,106708,0
1800055092C,206003,0
1800055092C,235564,0
1800055092C,262251,0
1800055092C,133513,0
1800055092C,116105,1
1800055439D,11848,1
1800056196B,36752,0
1800056584C,252517,0
1800056584C,241306,0
1800056993B,26191,1
1800057132B,31266,0
1800057476E,91665,1
1800057738A,4152,0
1800057738A,66986,0
1800058456A,189596,0
1800058456A,185155,0
1800058456A,279485,0
1800058456A,240249,0
1800058456A,160952,0
1800058456A,25413,0
1800058456A,269938,0
